"codigo";"descricao";"descricao_breve"
"Y33";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y34";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y35";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y36";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y37";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y38";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y39";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y40";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y41";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y42";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y43";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y44";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y45";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y46";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y47";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y48";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y49";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y50";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y51";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y52";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y53";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y54";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y55";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y56";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y57";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y58";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y59";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y60";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y61";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y62";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y63";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y64";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y65";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y66";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y67";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y68";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y69";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y70";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y71";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y72";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y73";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y74";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y75";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y76";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y77";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y78";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y79";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y80";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y81";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y82";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y83";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y84";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y85";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y86";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y87";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y88";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y89";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y90";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y91";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y92";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y93";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y94";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y95";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y96";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y97";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Y98";"Capítulo XX - Causas externas de morbidade e de mortalidade";"XX.  Causas externas de morbidade e mortalidade"
"Z00";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z01";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z02";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z03";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z04";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z05";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z06";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z07";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z08";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z09";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z10";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z11";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z12";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z13";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z14";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z15";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z16";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z17";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z18";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z19";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z20";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z21";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z22";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z23";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z24";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z25";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z26";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z27";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z28";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z29";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z30";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z31";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z32";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z33";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z34";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z35";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z36";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z37";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z38";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z39";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z40";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z41";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z42";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z43";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
"Z44";"Capítulo XXI - Fatores que influenciam o estado de saúde e o contato com os serviços de saúde";"XXI. Contatos com serviços de saúde"
